,Frame,t [s],thickness,q_y,q_y Fehler,Distance,Radius,2R/D,Coverage,Porosity,Particle Density,Fehler Distance,Fehler Radius,Fehler 2R/D,Fehler Coverage,Fehler Porosity,Fehler Particle Density
321,3220,161.0,9.3265046,0.2319908,0.0009959435,27.0837693011084,14.1428319020443,1.04437692883948,0.98917649569022,0.340549002873186,1574.16827879497,0.116271438311082,0.0404770692183587,7.47256941387072E-4,0.00707760754043877,9.43681005391836E-4,2.25265062978365
322,3230,161.5,9.3554689,0.23253629999999997,0.001001088,27.0202342910745,14.1353076800464,1.04627573008985,0.992776646086694,0.33814890260887,1581.57993800002,0.116324342934773,0.0405691122771006,7.50717255817832E-4,0.00712330925736209,9.49774567648279E-4,2.26961080481135
323,3240,162.0,9.3844332,0.2310951,0.000950816,27.1887431069702,14.2086486754055,1.04518613600516,0.990709962754305,0.33952669149713,1562.03624074756,0.111865167050262,0.0389733072342782,7.16717707047791E-4,0.0067936164515979,9.05815526879721E-4,2.14227685237612
324,3250,162.5,9.4133975,0.23134339999999998,0.0009607601,27.159561531384,14.213072617089,1.046634909821,0.993458390765048,0.337694406156634,1565.39470194486,0.112792597726361,0.0393508901166021,7.24438980193596E-4,0.00687632312583276,9.16843083444369E-4,2.1670076754297
325,3260,163.0,9.4423618,0.2299752,0.0009975898,27.3211429196695,14.2840093946707,1.0456377638863,0.991566324878251,0.338955783414499,1546.93349107202,0.118514054998124,0.0413075904857788,7.55963808088715E-4,0.00716871827717387,9.55829103623184E-4,2.2367702720001
326,3270,163.5,9.4713261,0.22991109999999998,0.0009739931,27.3287601476379,14.3012573549425,1.04660857482615,0.993408397415493,0.337727735056338,1546.07127099111,0.115775287993291,0.0403904697222485,7.38973694819076E-4,0.00701410910974393,9.35214547965858E-4,2.18325365768707
327,3280,164.0,9.5002904,0.2294279,0.0009666398,27.3863174756845,14.3359141602806,1.04693989420148,0.99403745311775,0.337308364588166,1539.57940004467,0.115385724436444,0.0402673060446173,7.35171971923015E-4,0.00698023333164981,9.30697777553308E-4,2.16221700927001
328,3290,164.5,9.5292547,0.22876039999999997,0.0009566023,27.4662280148994,14.3783703286891,1.04698543395834,0.994123932215008,0.337250711856661,1530.6338943451,0.114854917596652,0.0400838085807268,7.2969263487842E-4,0.00692851006294447,9.2380134172593E-4,2.13353928941733
329,3300,165.0,9.558219,0.2284589,0.0009676180000000001,27.5024755313957,14.4055835725313,1.0475845024268,0.995261901596168,0.336492065602555,1526.60188525564,0.116484367073194,0.040675739240291,7.39492326679051E-4,0.00702557681563059,9.36743575417413E-4,2.15526361343666
330,3310,165.5,9.587183300000001,0.2273002,0.0009701080999999999,27.6426739051685,14.4690844008132,1.04686575911224,0.993896680096202,0.337402213269198,1511.155886789,0.117977819029911,0.0411689796923849,7.44663483598222E-4,0.00706985167577529,9.42646890103373E-4,2.149850823033
331,3320,166.0,9.6161476,0.2268459,0.0009737638,27.6980333661732,14.5029717941809,1.04722032806076,0.994570051207537,0.336953299194975,1505.12129416744,0.118897199478464,0.0415038547477809,7.49220246056682E-4,0.00711552286104096,9.48736381472128E-4,2.15363914573638
332,3330,166.5,9.6451119,0.226503,0.0009745547,27.7399650652733,14.532166645012,1.04774224558807,0.995561653221607,0.336292231185595,1500.57445405188,0.1193543278994,0.041684190511324,7.51338194068368E-4,0.00713919380234027,9.51892506978704E-4,2.15213026890916
333,3340,167.0,9.674076199999998,0.2261423,0.0009722578999999999,27.7842106814143,14.5621628320245,1.04823296936526,0.996494440241239,0.335670373172507,1495.79900969372,0.119453186468296,0.0417382561172683,7.51114663573803E-4,0.00714041256199174,9.52055008265566E-4,2.14363906264168
334,3350,167.5,9.7030405,0.22573979999999996,0.000963832,27.8337506597401,14.5940033745354,1.04865517787689,0.9972973403169,0.3351351064554,1490.47914416551,0.118840627863933,0.0415409465838846,7.46233360564863E-4,0.00709686617152668,9.46248822870224E-4,2.12127929955835
335,3360,168.0,9.7320048,0.22537379999999999,0.0009648116000000001,27.8789517999856,14.6243219105394,1.04912996840483,0.998200620124452,0.334532919917031,1485.64992809469,0.119348105647005,0.0417372247688729,7.48543651646447E-4,0.00712206075287119,9.49608100382827E-4,2.11999248088424
336,3370,168.5,9.760969099999999,0.2245532,0.0009215006,27.9808317457938,14.6744578562773,1.04889361328462,0.997750907965355,0.334832728023096,1474.8509365766,0.114825142737881,0.0401464529540861,7.17392058227882E-4,0.00682412942931875,9.09883923909168E-4,2.01745217163965
337,3380,169.0,9.7899334,0.22385990000000003,0.0009694962,28.0674891178795,14.7192707454304,1.04884841558941,0.997664921990711,0.334890052006193,1465.75789611823,0.121555151428753,0.0424976426609261,7.57061710836371E-4,0.00720117322443852,9.60156429925136E-4,2.11597627266967
338,3390,169.5,9.818897699999999,0.2235665,0.0009905006,28.1043238015516,14.7466603690526,1.04942289116655,0.998758103964267,0.334161264023822,1461.9182486968,0.124514851679617,0.0435562452142661,7.7490292102067E-4,0.00737491604833066,9.83322139777421E-4,2.1589861070198
339,3400,170.0,9.847862,0.22258870000000003,0.0009384662,28.2277820355642,14.8043437594248,1.04892008453039,0.997801269684512,0.334799153543658,1449.15839709213,0.119012417707387,0.0416115050805995,7.3706650115431E-4,0.0070114577987412,9.34861039832161E-4,2.03662056836539
340,3410,170.5,9.876826300000001,0.22336750000000002,0.0009201242999999999,28.1293621819629,14.7843783441393,1.0511705347958,1.00208741315612,0.331941724562585,1459.31685488758,0.115874107410993,0.0406011491520667,7.21686273748877E-4,0.00687988016437104,9.17317355249472E-4,2.00380225350844
341,3420,171.0,9.9057906,0.22223249999999997,0.0009693257000000001,28.2730262548439,14.8491610681752,1.05041186142083,1.00064143905376,0.33290570729749,1444.52404502015,0.123320265782885,0.043179023310637,7.63608092770745E-4,0.00727426954023225,9.699026053643E-4,2.10022428628573
342,3430,171.5,9.9347549,0.22157270000000004,0.0009594806,28.3572177762856,14.8931125208649,1.05039307017769,1.0006056376142,0.332929574923869,1435.95930214732,0.122795815216952,0.0429946244502353,7.58089612130262E-4,0.00722157029830729,9.62876039774306E-4,2.07272089145744
343,3440,172.0,9.9637192,0.2208101,0.000978263,28.4551535784803,14.94187579008,1.05020524657298,1.00024782764708,0.333168114901947,1426.09185825472,0.126065899635682,0.0441316897371121,7.75460403251653E-4,0.00738572375552201,9.84763167402936E-4,2.10602217249398
344,3450,172.5,9.9926835,0.22075479999999997,0.0009904666,28.4622817133742,14.9588379911295,1.05113413898229,1.00201802164636,0.331987985569092,1425.37764269579,0.127702497961032,0.0447441517467188,7.86025382597733E-4,0.00749296944723889,9.99062592965186E-4,2.13176028709518
345,3460,173.0,10.0216478,0.2202657,0.0009895733,28.525482211618,14.995434279625,1.05137113324714,1.00246991315385,0.331686724564099,1419.06856215326,0.128154567716363,0.0449126710302502,7.8723771778971E-4,0.00750621832412983,0.00100082910988398,2.12511882993473
346,3470,173.5,10.0506121,0.21937820000000002,0.0009367324,28.6408827640102,15.0503214681101,1.05096770879019,1.00170073987749,0.332199506748339,1407.65610802105,0.122294935639229,0.0428426761018014,7.47928694356394E-4,0.00712867503203158,9.50490004270878E-4,2.00353709475419
347,3480,174.0,10.0795764,0.21921269999999998,0.0009589692999999999,28.6625059003406,15.0723465522748,1.05171171039136,1.00311949088764,0.33125367274157,1405.53302368435,0.125387184316855,0.043957056693012,7.66804145559543E-4,0.00731375505762882,9.75167341017176E-4,2.04955129553696
348,3490,174.5,10.108540699999999,0.2189744,0.0009674073,28.6936980175746,15.097713377402,1.05233653523187,1.00431175708339,0.330458828611072,1402.4788532974,0.126765927552249,0.0444668056619292,7.74853168711362E-4,0.0073949171324616,9.85988950994881E-4,2.06533774537957
349,3500,175.0,10.137505,0.21857510000000002,0.0009834954,28.7461165850071,15.1305188716867,1.05270002832857,1.00500568612059,0.32999620925294,1397.36867405317,0.129345352829385,0.045387285529221,7.89450731457989E-4,0.00753683340625598,0.00100491112083413,2.09585578448078
350,3510,175.5,10.166469300000001,0.2182988,0.0010034739999999999,28.7825004405869,15.1576917361604,1.05325746576112,1.00607033151493,0.329286445656712,1393.83808950557,0.132307144368716,0.046451162526628,8.06934106064082E-4,0.00770782538922656,0.00102771005189688,2.1357275487062
351,3520,176.0,10.1954336,0.2180252,0.0009839491,28.818619623693,15.1847631675759,1.0538161345585,1.00713789416588,0.328574737222746,1390.34640635935,0.130058611765865,0.045685954505716,7.92646474783887E-4,0.00757536609331103,0.00101004881244147,2.09154736123089
352,3530,176.5,10.224397900000001,0.21716039999999998,0.0009277619999999999,28.9333842964905,15.239454108705,1.05341663128938,1.0063744239526,0.329083717364934,1379.33862413596,0.123610448689911,0.0434044341503648,7.50075305840211E-4,0.00716579348962879,9.55439131950506E-4,1.96428992978712
353,3540,177.0,10.253362199999998,0.2169839,0.0009567658999999999,28.9569194174295,15.2621017319691,1.05412468170096,1.00772774091683,0.328181506055448,1377.09738372361,0.127682252312934,0.044864337859411,7.7467387349924E-4,0.00740576865375154,9.87435820500206E-4,2.02405158128624
354,3550,177.5,10.2823265,0.21574400000000002,0.0009594533,29.1233374146191,15.3349335103732,1.05310276030902,1.00577480427724,0.329483463815176,1361.40419531922,0.129516844915593,0.0454648489623755,7.80556986225649E-4,0.00745477630139307,9.93970173519077E-4,2.01813839215748
355,3560,178.0,10.311290800000002,0.21598089999999998,0.0009680909,29.0913932999612,15.3380929593964,1.05447633953076,1.00840021252607,0.327733191649286,1364.39564560564,0.130396313387033,0.0458332757428882,7.877463150407E-4,0.00753325154604378,0.0010044335394725,2.0385429275003
356,3570,178.5,10.340255099999998,0.2148516,0.000947848,29.2443030779365,15.4061908839908,1.05361997124247,1.00676298033653,0.328824679775647,1350.1649078104,0.129015349123842,0.0453110494778997,7.74698739736506E-4,0.00740246040667154,9.86994720889539E-4,1.98548068765956
357,3580,179.0,10.3692194,0.21502910000000003,0.0009690567,29.220162792755,15.4120750334477,1.05489316693808,1.00919759774363,0.327201601504247,1352.39671121815,0.131684476795977,0.0463043515879641,7.92335619694855E-4,0.00758013445402947,0.0010106845938706,2.0315840880202
358,3590,179.5,10.3981837,0.21411910000000003,0.0009554597999999999,29.3443476419413,15.4700888248373,1.05438287561222,1.00822146056191,0.327852359625392,1340.97428611183,0.130942753491396,0.0460212656556135,7.84158949743294E-4,0.00749828074705614,9.99770766274153E-4,1.99460179438071
359,3600,180.0,10.427147999999999,0.2137513,0.0009823953,29.3948402053208,15.5021971015601,1.05475634453383,1.00893582358245,0.327376117611702,1336.37136428046,0.135097905191492,0.0474984575446521,8.07938692860362E-4,0.00772840376556793,0.00103045383540906,2.04730910381007
360,3610,180.5,10.456112300000001,0.2134029,0.000935988,29.4428300045575,15.5334212490244,1.05515816561247,1.00970470050087,0.326863532999419,1332.01852673577,0.129136649831402,0.0454198635164808,7.71322992889104E-4,0.00738096407634268,9.84128543512358E-4,1.94741707946543
361,3620,181.0,10.485076600000001,0.21336599999999997,0.0009773569,29.4479219143612,15.5495435054323,1.05607068306229,1.01145187281579,0.325698751456142,1331.55792161572,0.134890890177733,0.0474847715096264,8.06249956240019E-4,0.00772186030041049,0.00102958137338807,2.0331376171161
362,3630,181.5,10.5140409,0.2126439,0.0009709274,29.5479216999857,15.5990632750677,1.05584842368627,1.01102617970704,0.325982546861975,1322.56032190175,0.134915164702917,0.0474833213276498,8.03496804441458E-4,0.00769387240040655,0.00102584965338754,2.01292717494244
363,3640,182.0,10.5430052,0.2118254,0.0009573913,29.6620957976692,15.653568871885,1.05545939697997,1.01028129300303,0.326479137997978,1312.39842930515,0.134064340048243,0.0471664891679453,7.95063327447881E-4,0.00761031271095483,0.00101470836146064,1.97722406968256
364,3650,182.5,10.571969500000002,0.21140810000000002,0.0009671469,29.7206460262383,15.6885017338521,1.05573086937624,1.01080106430956,0.326132623793629,1307.23262378305,0.135965607137445,0.0478476962094945,8.0495720327299E-4,0.00770699826436553,0.00102759976858207,1.99343667480202
365,3660,183.0,10.6009338,0.2116617,0.0009417914999999999,29.6850365804469,15.6902707981068,1.05711648733098,1.01345610312339,0.324362597917742,1310.37075360457,0.132083958168407,0.0465427099639195,7.83942270675463E-4,0.00751564362332856,0.00100208581644381,1.94350393039676
366,3670,183.5,10.6298981,0.21149160000000003,0.0009840701,29.7089118772546,15.7129671842273,1.05779486297896,1.01475723604931,0.323495175967126,1308.26546481785,0.138235522743887,0.0487416086132318,8.20319653823281E-4,0.00786943984816079,0.00104925864642144,2.02911908682559
367,3680,184.0,10.6588624,0.2113223,0.000962302,29.7327130510106,15.7356245303644,1.05847216184865,1.01605713641349,0.322628575724338,1306.17175810256,0.135394367912963,0.0477703897689888,8.03330487988634E-4,0.00771139482585744,0.00102818597678099,1.98264561630207
368,3690,184.5,10.687826699999999,0.20981839999999996,0.0009565894999999999,29.9458260437578,15.8250347388723,1.05691088405765,1.01306191831731,0.324625387788463,1287.64686094743,0.136526933587737,0.0480989340252984,8.03099135669438E-4,0.00769780274999867,0.00102637369999982,1.95685009336689
369,3700,185.0,10.716791,0.2096183,0.0009613498,29.9744120965564,15.8493957253477,1.05752837949196,1.01424601786497,0.32383598809002,1285.19202119142,0.137468413178344,0.0484589160732751,8.08338057093075E-4,0.00775254519305872,0.00103367269240783,1.96471251561206
370,3710,185.5,10.7457553,0.20955189999999999,0.0009734686999999999,29.9839099868796,15.8670125486165,1.05836847532958,1.01585808296379,0.322761278024138,1284.37793926912,0.139289588287411,0.0491399030616771,8.19437876567465E-4,0.00786524362546347,0.0010486991500618,1.98884973579178
371,3720,186.0,10.7747196,0.20866010000000002,0.0009366663000000001,30.1120593116729,15.9264739817102,1.05781366972377,1.01479331951067,0.32347112032622,1273.46922441585,0.135171751479296,0.0476621754917679,7.91413416771729E-4,0.00759227330197753,0.00101230310693034,1.90551636624582
372,3730,186.5,10.803683900000001,0.20838270000000003,0.0009735856,30.1521446222723,15.9548760272056,1.05829129085699,1.01570991979925,0.322860053467166,1270.08548651348,0.140873948813226,0.0496952243792234,8.24074456423829E-4,0.00790917025656564,0.00105455603420875,1.97799040009642
373,3740,187.0,10.8326482,0.2080728,0.0009373567999999999,30.1970527006874,15.9849736137951,1.05871084653445,1.01651542833809,0.322323047774607,1266.31063554875,0.136036102214935,0.0480076323117403,7.94905926541757E-4,0.00763224577373577,0.00101763276983144,1.90155382337967
374,3750,187.5,10.8616125,0.2080433,0.0009657896000000001,30.2013345643892,16.0007201869633,1.05960351870212,1.01823033961148,0.321179773592344,1265.95159279428,0.140202231114425,0.0495195924729107,8.19824573767346E-4,0.00787813780754006,0.00105041837433867,1.95895579177372
375,3760,188.0,10.890576800000002,0.20757579999999998,0.0009735076,30.2693536875666,16.0389671787732,1.05974956349077,1.01851104363002,0.320992637579984,1260.26847386683,0.141959929153274,0.0501473243177874,8.28351421629229E-4,0.00796117403584426,0.0010614898714459,1.97017336534375
376,3770,188.5,10.9195411,0.2070879,0.0009347477999999999,30.3406684175154,16.0783778754693,1.05985653672596,1.01871667508137,0.320855549945751,1254.35099837053,0.136950894059006,0.048382766759634,7.97325327409449E-4,0.0076637599368483,0.00102183465824644,1.88728528023551
377,3780,189.0,10.9485054,0.205788,0.0009599594000000001,30.5323211614846,16.1602782022285,1.05856859796262,1.01624228831254,0.322505141124971,1238.6531869074,0.142427103148804,0.0502562862973687,8.23001402866894E-4,0.0079009412384196,0.00105345883178928,1.92602220102196
378,3790,189.5,10.977469699999999,0.2064036,0.001000663,30.4412583267907,16.1423399365389,1.06055668022977,1.02006305249018,0.319957965006549,1246.07495499982,0.147581926289374,0.0521729992691241,8.56945509759163E-4,0.00824226058633003,0.00109896807817734,2.01369404844843
379,3800,190.0,11.006434,0.2055721,0.0009896928,30.5643874201781,16.2000621704808,1.0600613025724,1.01911034823578,0.320593101176145,1236.05551415605,0.147147176908544,0.0519950093411743,8.50581571068035E-4,0.00817722974124769,0.00109029729883303,1.98359479514411
380,3810,190.5,11.0353983,0.205242,0.000956563,30.6135455081299,16.2316410663874,1.06042216260622,1.01980430581836,0.320130462787761,1232.08907773749,0.142679300201193,0.0504334306928302,8.23711037969073E-4,0.00792160040494088,0.00105621338732545,1.91411573405672
381,3820,191.0,11.064362599999999,0.2046714,0.00100333,30.6988925036893,16.2760098778282,1.06036462884596,1.01969364878602,0.320204234142652,1225.24785840261,0.150490590359603,0.0531916329971567,8.66344494199008E-4,0.00833115283519892,0.00111082037802652,2.00211645556584
382,3830,191.5,11.0933269,0.20427160000000003,0.0009963486,30.7589763196626,16.3114484601013,1.06059761486108,1.02014179738252,0.319905468411655,1220.46579642996,0.150028995677955,0.0530401316586808,8.62189481006477E-4,0.00829301814857894,0.00110573575314386,1.98430159914689
383,3840,192.0,11.1222912,0.204007,0.0009559497999999999,30.7988711523604,16.3397456716341,1.06106133506013,1.02103405617644,0.319310629215708,1217.30602194158,0.144319433736708,0.0510439236785977,8.28665495986625E-4,0.00797405074168251,0.00106320676555767,1.90137829946007
384,3850,192.5,11.1512555,0.2037533,0.0009354932000000001,30.8372198495906,16.3674895720663,1.06154119287661,1.0219577765027,0.318694815664866,1214.28025802869,0.141583029458649,0.0500987393275395,8.12309598139805E-4,0.00782019686393134,0.00104269291519085,1.85837632123437
385,3860,193.0,11.1802198,0.2025618,0.0009564417,31.0186091710263,16.4458250947941,1.06038442949632,1.01973173150848,0.320178845661012,1200.1201475851,0.146461431953961,0.0517684739885721,8.34474455368679E-4,0.00802482625736867,0.00106997683431582,1.88888025639673
386,3870,193.5,11.2091841,0.2024902,0.0009448372999999999,31.0295772693177,16.4638946862708,1.06117428177473,1.02125143961355,0.319165706924297,1199.27187889996,0.144786769963601,0.0512146655422022,8.25255611729584E-4,0.0079420835578346,0.00105894447437795,1.86530311759246
387,3880,194.0,11.2381484,0.2027277,0.0009559079,30.9932254308592,16.4651911519472,1.06250259035984,1.0238097113137,0.317460192457531,1202.08677174458,0.146140211899209,0.0517581178995484,8.34990827511845E-4,0.00804583184851312,0.00107277757980175,1.88937219991174
388,3890,194.5,11.267112699999998,0.2026394,0.0009566096000000001,31.0067307107087,16.4841112598726,1.06326019428933,1.02527026077174,0.316486492818839,1201.03983887978,0.14637497082245,0.0518782266385913,8.36563956429536E-4,0.00806673804180194,0.00107556507224026,1.88993558648984
389,3900,195.0,11.296077,0.20119179999999998,0.0009726497,31.2298279909002,16.5772676263973,1.06163041507802,1.02212957417775,0.318580283881501,1183.94133640701,0.150978731868797,0.0534278712606081,8.553981033161E-4,0.00823570695297651,0.00109809426039687,1.90789781305513
390,3910,195.5,11.3250413,0.2009911,0.0009544479,31.261012588018,16.6024672307685,1.06218358628166,1.02319502962294,0.317869980251376,1181.58042002649,0.1484493980903,0.0525601713483029,8.40666488334556E-4,0.00809808947853951,0.00107974526380527,1.87032651458265
391,3920,196.0,11.354005599999999,0.2015236,0.0009838167999999998,31.1784094129898,16.587324635523,1.06402635335286,1.02674836203102,0.315501091979322,1187.84960363344,0.152209681534954,0.0539850374628793,8.65743931125422E-4,0.00835412732419922,0.00111388364322656,1.93298517878786
392,3930,196.5,11.3829699,0.2008839,0.0009633188000000001,31.2776947638889,16.6366428426865,1.06380236576092,1.02631612708486,0.315789248610095,1180.32034789309,0.149989080193663,0.0531862461161077,8.50226439601823E-4,0.00820266183571731,0.00109368824476231,1.88670301792553
393,3940,197.0,11.4119342,0.2000129,0.0009523666,31.4139003393261,16.6990462183487,1.06316286981045,1.02508257514678,0.316611616568814,1170.10718223425,0.149578099507096,0.0530086271775859,8.43712920156338E-4,0.00813492868719786,0.00108465715829305,1.8571652108106
394,3950,197.5,11.4408985,0.1997537,0.0009592002000000001,31.454662953325,16.7276169234652,1.0636017272407,1.02592902674178,0.31604731550548,1167.07642510573,0.151042603945568,0.0535497248144798,8.5122076961914E-4,0.00821070588126378,0.0010947607841685,1.86806709191819
395,3960,198.0,11.469862800000001,0.1998544,0.0009578010000000001,31.4388139924845,16.7360969560809,1.06467737364913,1.02800517021078,0.314663219859481,1168.25341676402,0.15067032540097,0.053471762111588,8.50409976094686E-4,0.00821118090664215,0.00109482412088562,1.86628247168938
396,3970,198.5,11.4988271,0.1987535,0.0009832880000000001,31.6129542734069,16.8119688270283,1.06361263687214,1.02595007327579,0.316033284482806,1155.41819416303,0.156397943088246,0.055448942883156,8.76997170267634E-4,0.00845942667383808,0.00112792355651174,1.90539008588055
397,3980,199.0,11.5277914,0.1988422,0.0009609711000000001,31.5988522918153,16.8210685859317,1.06466326248746,1.02797792016982,0.314681386553451,1156.44970769645,0.152711968815489,0.0541956076466605,8.57556583798747E-4,0.00828007563050254,0.00110401008406701,1.86297601431308
398,3990,199.5,11.556755699999998,0.19797879999999998,0.0009548222,31.7366571934954,16.8840554899828,1.06400969623501,1.02671621520581,0.315522523196129,1146.42858630265,0.153061160296653,0.0542861862242068,8.55259989942059E-4,0.00825283174577683,0.00110037756610358,1.84301798124577
399,4000,200.0,11.58572,0.1989378,0.0009607953999999999,31.5836673934244,16.8437991370367,1.06661452118404,1.03174942057979,0.312167052946806,1157.56197832044,0.1525373375333,0.0542328464119231,8.58558408312238E-4,0.00830494168902482,0.00110732555853664,1.86353091935466
400,4010,200.5,11.6146843,0.1981287,0.0009600883999999999,31.7126459073299,16.9036877425342,1.06605344706524,1.03066423820416,0.312890507863894,1148.16528440586,0.153672554601806,0.054607718850859,8.60977021760227E-4,0.00832395625835337,0.00110986083444712,1.85458605246787
401,4020,201.0,11.643648599999999,0.1972737,0.000964753,31.8500910520743,16.9665739709326,1.06540191318088,1.02940481265824,0.313730124894509,1138.27713437245,0.155760605152952,0.0553158822427222,8.6837871440119E-4,0.00839038504394716,0.00111871800585962,1.85555445761772
402,4030,201.5,11.6726129,0.196962,0.0009588353,31.9004950557955,16.9985410733553,1.06572271330737,1.03002482827451,0.313316781150326,1134.68293318684,0.15529554303354,0.0551673291620818,8.64678260722782E-4,0.00835714643117319,0.00111428619082309,1.84125880566994
403,4040,202.0,11.7015772,0.19684749999999998,0.0009729359,31.9190505705157,17.019185946912,1.06639675320625,1.03132816427009,0.312447890486608,1133.36406526025,0.157762685296842,0.0560792051258839,8.78459793188296E-4,0.00849571534393771,0.00113276204585836,1.86725017566329
404,4050,202.5,11.7305415,0.19573379999999999,0.0009535982000000001,32.1006658389077,17.0977666916043,1.06525931751116,1.02912927561704,0.313913816255304,1120.57592296536,0.156391676668944,0.0555325635842621,8.64975260372228E-4,0.00835638185463895,0.00111418424728519,1.81978309844477
405,4060,203.0,11.759505800000001,0.1961209,0.0009548889999999999,32.0373061064863,17.089303264086,1.06683771770849,1.03218126727669,0.311879155148871,1125.01260048449,0.155985778112973,0.0554705038390088,8.65717355489172E-4,0.0083759434285057,0.00111679245713409,1.82585020611272
406,4070,203.5,11.7884701,0.19537079999999998,0.0009686753,32.1603090491496,17.1470716978451,1.06634993287159,1.03123760497381,0.312508263350794,1116.42342736878,0.159455235973225,0.0566783600586906,8.81184940916938E-4,0.00852169649003575,0.00113622619867143,1.84512697297221
407,4080,204.0,11.8174344,0.1949023,0.0009601107,32.2376149854547,17.1885935515529,1.06636880918817,1.03127411482707,0.312483923448622,1111.0754711295,0.158806125376742,0.0564486329365943,8.75508826599974E-4,0.00846695423192796,0.00112892723092373,1.82442767194808
408,4090,204.5,11.8463987,0.19470320000000002,0.0009588202,32.2705805923045,17.2143504621489,1.06687578259772,1.03225492527714,0.311830049815239,1108.80662015614,0.158917185426996,0.0565149655235513,8.75642217869305E-4,0.00847227022039369,0.00112963602938583,1.82011421366715
409,4100,205.0,11.875363,0.19415120000000002,0.0009679164,32.3623305299148,17.2610083806979,1.06673457059851,1.03198168421721,0.312012210521858,1102.52841176843,0.161338330446194,0.0573683915498674,8.86345182971878E-4,0.00857469158619211,0.00114329221149228,1.8321722643943
410,4110,205.5,11.9043273,0.19466270000000002,0.0009726213,32.2772945570959,17.2447555586947,1.06853785581007,1.03547370614928,0.309684195900478,1108.34538482336,0.161271698135316,0.0574416381761198,8.89814945216525E-4,0.00862281082603167,0.00114970811013756,1.84592858833235
411,4120,206.0,11.9332916,0.19431199999999998,0.0009947232000000002,32.335549565542,17.2794900455321,1.06876117942624,1.03590657784651,0.309395614768994,1104.35544126704,0.165532346626016,0.0589715153377382,9.11868147133343E-4,0.00883836566978646,0.00117844875597153,1.8844744165304
412,4130,206.5,11.9622559,0.1934182,0.0009846192999999998,32.4849745638186,17.3466942182815,1.06798262588773,1.03439788724065,0.310401408506234,1094.21913764035,0.165368785954708,0.0588703300879249,9.06116302665879E-4,0.00877621757463334,0.00117016234328445,1.85675267606676
413,4140,207.0,11.991220199999999,0.1931338,0.0009415573,32.5328104515087,17.3777223461061,1.06831977347965,1.03505108101985,0.309965945986764,1091.00364775151,0.158602508572473,0.0564793986771497,8.68037496504249E-4,0.00841005821876798,0.00112134109583573,1.77293746419505
414,4150,207.5,12.020184500000001,0.1936622,0.0009844576,32.4440459066332,17.3600533476922,1.07015342030095,1.03860722020171,0.307595186532194,1096.98162716018,0.164925254218603,0.0588317749653471,9.0666520344984E-4,0.00879938342246143,0.00117325112299486,1.85878968623064
415,4160,208.0,12.049148800000001,0.1926371,0.0009659746000000001,32.6166938101725,17.4355674535655,1.06911924029085,1.03660080167359,0.308932798884272,1085.39919443678,0.163555710486733,0.0582868523136023,8.93512577528992E-4,0.00866335408873582,0.00115511387849811,1.81423698184547
416,4170,208.5,12.0781131,0.1919969,0.0009612506,32.7254518545851,17.4882950271476,1.06878860556954,1.03595974461068,0.309360170259549,1078.19686515729,0.163843063249933,0.0583711997010461,8.91831837195365E-4,0.00864438372080364,0.00115258449610715,1.79936478757481
417,4180,209.0,12.1070774,0.1916793,0.0009767028,32.7796757770901,17.5215913846175,1.06905214705409,1.03647070071178,0.309019532858813,1074.63272326488,0.167028996425676,0.0595209024163861,9.07893397438446E-4,0.00880223577874743,0.00117363143716633,1.82526541256573
418,4190,209.5,12.136041699999998,0.1908775,0.0009881891,32.9173700786085,17.5846250629366,1.068410083852,1.03522608442582,0.309849277049454,1065.66108799663,0.170416032860589,0.0606914026527687,9.21875023852671E-4,0.00893242291229781,0.00119098972163971,1.8390061190247
419,4200,210.0,12.165006,0.1907924,0.0009652096000000001,32.9320523625657,17.6038359757959,1.06910044852269,1.03656436160216,0.308957092265228,1064.71108034598,0.166601673274465,0.0593713078741208,9.01421314719044E-4,0.00873988230869673,0.00116531764115956,1.79544076174996
420,4210,210.5,12.1939703,0.1913027,0.0009848882,32.8442061046686,17.5864519378489,1.07090132620676,1.04005944545499,0.306627036363339,1070.4141236366,0.169092600527102,0.0603604967187414,9.18891090355226E-4,0.0089242709340325,0.00118990279120433,1.83694608855152
421,4220,211.0,12.222934599999999,0.19081320000000002,0.000971928,32.9284625339315,17.6304529897258,1.07083365775479,1.03992801039681,0.306714659735461,1064.94324051209,0.167724741965855,0.059868432978425,9.09068149123769E-4,0.00882831264022396,0.00117710835202986,1.80813513576704
422,4230,211.5,12.2518989,0.1903924,0.0009661422999999999,33.0012401082164,17.6703566069048,1.07089046041669,1.04003833984985,0.306641106766768,1060.25138494285,0.167464111072734,0.0597785730033172,9.05701919189909E-4,0.00879608844462553,0.00117281179261674,1.79340791548905
423,4240,212.0,12.2808632,0.19018239999999997,0.0009729047,33.0376801806034,17.6972859023378,1.07133950117527,1.04091073069948,0.306059512867015,1057.91379164111,0.169008879500973,0.0603552962195877,9.13431207785326E-4,0.00887487435025495,0.00118331658003399,1.80396871649262
424,4250,212.5,12.309827499999999,0.18899760000000002,0.0009659638000000001,33.2447888607029,17.7851301545599,1.06994995390588,1.03821232060345,0.307858452931033,1044.77364840518,0.169913599845089,0.0605996827740784,9.11416267794536E-4,0.00884381175931094,0.00117917490124146,1.779940633379
