,Frame,t,thickness,q_y,q_y Fehler,Distance,Radius,2R/D,Coverage,Porosity,Particle Density,Fehler Distance,Fehler Radius,Fehler 2R/D,Fehler Coverage,Fehler Porosity,Fehler Particle Density
322,3230,161.5,7.2748644,0.3368961,0.0014571089999999998,18.6502168092168,10.1520768538678,1.08868191267896,1.07488317484935,0.283411216767098,3319.72109823978,0.0806640348898699,0.0292724919294354,7.84776183271209E-4,0.00774829365305587,0.00103310582040745,4.78604084932523
323,3240,162.0,7.2973872,0.33546090000000006,0.0015727679999999998,18.7300079001147,10.1915078480584,1.08825451675287,1.07403938290499,0.283973744730006,3291.49687568236,0.0878133847045888,0.0318544375120421,8.50358357613053E-4,0.00839250700639388,0.00111900093418585,5.1439288037972
324,3250,162.5,7.31991,0.33711579999999997,0.001498099,18.6380623725722,10.1685671358702,1.09116140214599,1.07978487561614,0.280143416255905,3324.05228841005,0.082825137837764,0.0301251978453299,8.08163349900099E-4,0.00799737381228086,0.00106631650830412,4.92388610403784
325,3260,163.0,7.342432799999999,0.3337991,0.001564919,18.8232541884612,10.2463016539203,1.08868546865837,1.07489019667756,0.283406535548293,3258.96693620245,0.0882472964167745,0.0320245164191102,8.50663655138373E-4,0.00839884475269931,0.00111984596702657,5.09290296552128
326,3270,163.5,7.3649556,0.3336697,0.0015352570000000002,18.8305540094878,10.2594193549504,1.08965666647739,1.07680883467049,0.282127443553009,3256.44069462909,0.0866417893412084,0.0314699344503924,8.3560830006744E-4,0.00825755880286056,0.00110100784038141,4.99443348868074
327,3280,164.0,7.3874784,0.3342814,0.001519137,18.7960960651104,10.2573344904963,1.09143243947727,1.08032136519162,0.279785756538923,3268.39137913944,0.0854185874178569,0.0310762057473914,8.26666496057008E-4,0.00818250809922965,0.00109100107989729,4.95105249103674
328,3290,164.5,7.4100012,0.3332388,0.001526424,18.8549031720784,10.2891532650643,1.09140345841724,1.08026399390315,0.279824004064565,3248.03541089434,0.0863662236196281,0.0314201317162997,8.3320851424018E-4,0.00824704329462649,0.00109960577261687,4.95928565745143
329,3300,165.0,7.432524000000001,0.3343981,0.001529566,18.7895365050806,10.2757490811845,1.09377355619241,1.08496090279336,0.276692731471094,3270.6738145509,0.0859449745495865,0.0313347801499891,8.3383589961137E-4,0.00827117592395625,0.0011028234565275,4.98678218549225
330,3310,165.5,7.455046799999999,0.3345625,0.001564112,18.7803035521901,10.2827482328435,1.09505665915016,1.08750792558378,0.274994716277477,3273.89052510892,0.0877997329336764,0.0320485607402092,8.53249273930717E-4,0.00847367430849096,0.00112982324113213,5.10191813389044
331,3320,166.0,7.4775696,0.3330348,0.00152242,18.8664527165917,10.3245467480502,1.09448733189472,1.08637741430327,0.275748390464484,3244.05990497521,0.0862452360678031,0.0314647727708266,8.33881526206448E-4,0.00827702642027996,0.00110360352270399,4.94324885420618
332,3330,166.5,7.5000924,0.33325,0.001568675,18.854269488911,10.3304526352909,1.09582104375528,1.08902668616545,0.273982209223031,3248.25374446129,0.0887508512843734,0.0324183501628705,8.59708465022662E-4,0.00854378062976041,0.00113917075063472,5.09672862474901
333,3340,167.0,7.522615200000001,0.33460490000000004,0.001541034,18.7779237757116,10.3128492548901,1.09840143969797,1.09416151842318,0.270558987717877,3274.7203954879,0.0864823527323715,0.0316641135832348,8.4312072946507E-4,0.00839866213047963,0.00111982161739728,5.02727791288601
334,3350,167.5,7.545138000000001,0.32979970000000003,0.0016795739999999999,19.0515191711199,10.4231617310876,1.09420793559477,1.08582283303198,0.276118111312016,3181.34042537092,0.0970238489007555,0.0353880884697181,9.28747155328242E-4,0.00921630007024894,0.00122884000936653,5.40054732574746
335,3360,168.0,7.5676608,0.32832690000000003,0.002083255,19.1369799647229,10.4647010637459,1.09366274961216,1.08474108632939,0.276839275780407,3152.98978640562,0.121425351369044,0.0442661278836304,0.00115655991606906,0.011471251628591,0.00152950021714546,6.66864004287439
336,3370,168.5,7.5901836,0.32951990000000003,0.0022178189999999998,19.0676960850607,10.4497743838338,1.09607100272813,1.08952356116065,0.273650959226231,3175.9446566251,0.128334278638933,0.0468878271573885,0.00122950950519199,0.0122216496125108,0.00162955328166811,7.12518465239036
337,3380,169.0,7.6127063999999995,0.3307677,0.0016146029999999998,18.9957644207085,10.4337769804308,1.09853720538419,1.09443201837812,0.270378654414587,3200.04303140691,0.0927255539793312,0.0339541569787184,8.93729681699537E-4,0.00890389851734499,0.00118718646897933,5.20687588161187
338,3390,169.5,7.6352292,0.3322874,0.0015106,18.9088882310301,10.4121886639934,1.10130098996584,1.09994585860754,0.266702760928304,3229.5155408087,0.0859610281996671,0.0315563218182583,8.34430915046434E-4,0.00833404162587645,0.00111120555011686,4.89386213655772
339,3400,170.0,7.657752,0.33268590000000003,0.001477931,18.8862386628937,10.4140922597118,1.10282332502476,1.10298888405641,0.264674077295728,3237.26626290026,0.0839006329793031,0.0308425250113057,8.16534344445802E-4,0.00816656924946509,0.00108887589992868,4.79376709903089
340,3410,170.5,7.680274799999999,0.3304678,0.001542016,19.0130031040228,10.4708853706012,1.1014446600901,1.10023286400838,0.266511423994413,3194.2428408889,0.0887177358715519,0.0325725588103348,8.56586374917361E-4,0.00855643968956909,0.00114085862527588,4.96828391806618
341,3420,171.0,7.702797599999999,0.33001840000000005,0.001534658,19.038893913732,10.4906237405719,1.10202029467746,1.10138316707659,0.26574455528227,3185.56110744148,0.0885350357915201,0.0325224687440834,8.54106044485761E-4,0.00853612247286531,0.00113814966304871,4.9378527965147
342,3430,171.5,7.7253204,0.32917240000000003,0.00149242,19.0878254288014,10.5188228820162,1.10214994591731,1.10164233488632,0.265571776742453,3169.2497114156,0.0865414367257151,0.0317938799356176,8.32831378676698E-4,0.00832447806190638,0.00110993040825418,4.78963976962717
343,3440,172.0,7.7478432,0.3301147,0.001543497,19.0333399487499,10.5089893031378,1.10427169707837,1.10588796550872,0.262741356327519,3187.42048432843,0.0889930170055305,0.0327574899722739,8.60529209809691E-4,0.00861788724292301,0.00114905163238974,4.96774197503624
344,3450,172.5,7.770366,0.3289411,0.001536775,19.101247327195,10.5441679893577,1.10402926141328,1.10540243779917,0.26306504146722,3164.79739455948,0.0892388313933714,0.0328407603708693,8.59649629375588E-4,0.00860718849741803,0.00114762513298907,4.928523187509
345,3460,173.0,7.792888799999999,0.32977540000000005,0.001503808,19.0529230111754,10.5365372642567,1.10602843018643,1.10940937300663,0.260393751328911,3180.87163340828,0.0868831879139248,0.0320317586460103,8.40599592703497E-4,0.00843169164226299,0.00112422555230173,4.8350283347317
346,3470,173.5,7.815411599999999,0.3293729,0.001519899,19.0762060484624,10.5552687204225,1.10664234739415,1.11064130251066,0.259572464992895,3173.11168823862,0.0880276018362527,0.0324716906438495,8.51104526795226E-4,0.00854180072214323,0.00113890676295243,4.88079952524144
347,3480,174.0,7.8379344,0.3286585,0.001490332,19.1176717084134,10.5807035661472,1.10690294587398,1.11116444445301,0.259223703697991,3159.36184663185,0.0866908292727654,0.0319861114340941,8.36558758879031E-4,0.00839779451330458,0.00111970593510728,4.77547166193737
348,3490,174.5,7.8604572,0.32877,0.001478635,19.1111880864422,10.5884339761537,1.10808746460565,1.11354387500115,0.2576374166659,3161.50588733609,0.0859520990242309,0.0317474811617645,8.30599359342992E-4,0.0083468937129925,0.00111291916173233,4.73959835925946
349,3500,175.0,7.88298,0.3281305,0.0014806889999999999,19.1484342576493,10.6123034464784,1.10842519066425,1.11422275659898,0.257184828934013,3149.2187765854,0.0864073165174357,0.031925348761875,8.33628179001677E-4,0.00837988432064777,0.0011173179094197,4.73695028967992
350,3510,175.5,7.905502799999999,0.32792740000000004,0.001509792,19.1602937332458,10.6267862887644,1.10925087440861,1.11588337977001,0.256077746819993,3145.3214955474,0.088214824976823,0.0326174572471146,8.51173204889827E-4,0.0085626259537412,0.00114168346049883,4.82706561615518
351,3520,176.0,7.9280256,0.3283966,0.0015146810000000001,19.1329182676666,10.6267345307049,1.11083258518523,1.11906798515002,0.253954676566655,3154.3286149617,0.0882477704537363,0.0326761663299855,8.53925310108239E-4,0.00860256071883313,0.00114700809584442,4.84962554508664
352,3530,176.5,7.9505484,0.3286393,0.001452718,19.1187886146897,10.6315507242333,1.11215735876327,1.12173876693422,0.252174155377189,3158.99272198967,0.0845127419598166,0.0313304892932905,8.19363870920621E-4,0.00826422817773743,0.00110189709036499,4.65467316203853
353,3540,177.0,7.9730712,0.3270876,0.0014788829999999998,19.2094879389484,10.6752096349779,1.11145176476394,1.12031587284373,0.253122751437515,3129.2322104455,0.0868531401117495,0.0321776919508311,8.3754684281794E-4,0.00844226490079288,0.00112563532010572,4.71613549304046
354,3550,177.5,7.9955940000000005,0.32495690000000005,0.001531767,19.3354420453284,10.7319091460815,1.11007642038103,1.11754496210761,0.254970025261591,3088.5963768277,0.0911425239945562,0.0337250555934563,8.72104592033481E-4,0.0087797207053853,0.00117062942738471,4.85296153258501
355,3560,178.0,8.018116800000001,0.3246903,0.0014981789999999999,19.3513181859131,10.7478558918828,1.11081382556221,1.11903018806601,0.253979874622661,3083.53058489976,0.0892904362355547,0.0330616836869783,8.54248877759803E-4,0.00860567504956028,0.00114742333994137,4.74265350515506
356,3570,178.5,8.040639599999999,0.3265402,0.001494655,19.2416900191143,10.7172414264659,1.11396051135005,1.12537908964296,0.24974727357136,3118.76707291948,0.0880739590271559,0.0327036374781714,8.49811982359249E-4,0.00858522923686118,0.00114469723158149,4.75845526255212
357,3580,179.0,8.063162400000001,0.32552159999999997,0.001466541,19.3018998038213,10.7496051676113,1.11383908080211,1.1251337524881,0.2499108316746,3099.34023745518,0.0869589834904837,0.0322861047461753,8.36345258091733E-4,0.00844826056861589,0.00112643474248212,4.65438599791612
358,3590,179.5,8.0856852,0.32636679999999996,0.001469258,19.2519132067955,10.7410205063134,1.11583928214699,1.12917834882366,0.247214434117561,3115.4556850802,0.0866694390924259,0.0322363882336581,8.37225575645111E-4,0.00847234013200255,0.00112964535093367,4.67511624849665
359,3600,180.0,8.108208,0.32524400000000003,0.0015408529999999998,19.3183742272866,10.7757130090534,1.11559211787429,1.12867816633402,0.247547889110655,3094.05634851141,0.0915213651389024,0.0340335045220183,8.80858402513683E-4,0.00891190992316676,0.00118825465642223,4.8860609335072
360,3610,180.5,8.1307308,0.3244994,0.0015346729999999999,19.3627023876765,10.8021742910805,1.11577134996979,1.12904086449248,0.247306090338347,3079.90575876262,0.0915731017111361,0.0340582144390517,8.79479882434394E-4,0.00889939257531892,0.00118658567670919,4.85532300986021
361,3620,181.0,8.1532536,0.3240039,0.001505851,19.3923138183818,10.8231599495176,1.11623193094765,1.12997317391998,0.246684550720011,3070.50710868119,0.0901283446147531,0.0335347120474804,8.64639267947831E-4,0.00875283308791747,0.00116704441172233,4.75686270043321
362,3630,181.5,8.1757764,0.322623,0.0015405279999999998,19.4753173430896,10.8640069941502,1.1156693164751,1.12883438004075,0.247443746639497,3044.38996798134,0.0929948319738986,0.0345838268746789,8.87888660950376E-4,0.00898365878964727,0.00119782117195297,4.84566401919512
363,3640,182.0,8.1982992,0.3237493,0.001523394,19.4075641466394,10.8487394959237,1.11799084253469,1.13353710858488,0.244308594276744,3065.68343857974,0.0913217936706134,0.0340323096825295,8.76779523318556E-4,0.008889716157922,0.00118529548772293,4.80849817665679
364,3650,182.5,8.220822,0.32412090000000005,0.00146079,19.3853136504915,10.8503640317399,1.11944167913578,1.13648104007646,0.242345973282361,3072.72507084397,0.0873682392203078,0.0326012161386392,8.40874094854087E-4,0.00853673294200451,0.00113823105893393,4.61618494440209
365,3660,183.0,8.243344800000001,0.3237962,0.001487072,19.4047530736296,10.8675231767432,1.12008878809304,1.1377953374382,0.241469775041201,3066.5717244705,0.089118602882642,0.0332735826331211,8.57356507111105E-4,0.00870909740980538,0.00116121298797405,4.694530023774
366,3670,183.5,8.2658676,0.32359590000000005,0.0015022310000000001,19.4167642642555,10.8818998892628,1.12087675795657,1.1393967529727,0.240402164684868,3062.77894163951,0.0901385499552274,0.0336780685469071,8.67242041170204E-4,0.00881571286706109,0.00117542838227481,4.73945175889441
367,3680,184.0,8.2883904,0.32372140000000005,0.001441888,19.4092367918203,10.8889593866192,1.12203890378711,1.14176067322628,0.238826217849147,3065.15507368485,0.0864507123078185,0.0323336874898264,8.32945876147301E-4,0.00847586336891792,0.00113011511585572,4.5508373546773
368,3690,184.5,8.3109132,0.3239787,0.00149393,19.3938222086192,10.8930424183695,1.12335178709932,1.14443415541808,0.237043896387946,3070.02949856552,0.089428758162566,0.0334866517666639,8.63332957434801E-4,0.00879535453927338,0.00117271393856978,4.7188381713489
369,3700,185.0,8.333436,0.32222399999999995,0.001484396,19.4994330254096,10.9424195764305,1.12233207623745,1.14235740209823,0.238428398601177,3036.86440125199,0.0898284435212334,0.0336057811741214,8.61711751575798E-4,0.00877086932405724,0.00116944924320763,4.66332879173168
370,3710,185.5,8.3559588,0.3220557,0.0014568860000000001,19.50962304713,10.9560840394308,1.12314666592623,1.14401625205598,0.237322498629345,3033.69287584146,0.0882558410940748,0.0330414178911085,8.46797957379527E-4,0.00862532610245595,0.00115004348032746,4.57451374520325
371,3720,186.0,8.378481599999999,0.32212729999999995,0.0014504820000000001,19.5052865968814,10.9642939421597,1.12423817898812,1.14624092224259,0.235839385171604,3035.04193785425,0.0878288400691829,0.0329135117406724,8.43707463030429E-4,0.00860219870310217,0.00114695982708029,4.55541820485536
372,3730,186.5,8.401004400000001,0.3220861,0.001460353,19.5077816372069,10.9750456116451,1.12519668466173,1.14819628509144,0.234535809939038,3034.26562531378,0.0884491675897842,0.0331742367110382,8.50282141967529E-4,0.00867662347387931,0.00115688312985058,4.58583269993526
373,3740,187.0,8.4235272,0.3202337,0.001469435,19.6206248973159,11.0271654389396,1.12403814829038,1.14583306743379,0.236111288377473,2999.46430557684,0.0900318515696111,0.0337330785751534,8.59633134818456E-4,0.00876301283221479,0.00116840171096197,4.58781387037581
374,3750,187.5,8.44605,0.3212362,0.00148158,19.5593937021406,11.0140103699602,1.12621183843288,1.15026902776067,0.233153981492888,3018.27350432495,0.0902102768032292,0.0338652938947014,8.65704080873302E-4,0.00884196522760952,0.0011789286970146,4.64021350285528
375,3760,188.0,8.4685728,0.32159509999999997,0.001425517,19.5375654267729,11.0155886873943,1.12763166205952,1.15317116138664,0.231219225742242,3025.02158249282,0.0866030970449397,0.0325521314200958,8.3306519284866E-4,0.00851933116345364,0.00113591082179382,4.46961587330405
376,3770,188.5,8.4910956,0.3209645,0.001482891,19.5759509452902,11.0397819326217,1.12789227593337,1.15370425591145,0.230863829392365,3013.16998169774,0.0904430286627097,0.034003331146897,8.68497557077245E-4,0.00888373250911336,0.00118449766788178,4.64039132814766
377,3780,189.0,8.5136184,0.31973340000000006,0.0014513529999999998,19.6513260959899,11.0778796085841,1.12744346661111,1.15278627780937,0.231475814793754,2990.09952119594,0.0892024764487954,0.0335235830925753,8.52959818813859E-4,0.00872132753234132,0.00116284367097884,4.52427961377227
378,3790,189.5,8.5361412,0.3195602,0.001519424,19.6619770145956,11.0916457943754,1.12823301401906,1.15440143305812,0.23039904462792,2986.86091698682,0.0934874861244453,0.0351585560810827,8.94074793571967E-4,0.00914812108966689,0.00121974947862225,4.73391050359399
379,3800,190.0,8.558664,0.31891990000000003,0.00152195,19.7014526443147,11.1162463934262,1.12846972191506,1.15488588014673,0.230076079902178,2974.90341396675,0.0940193003071141,0.0353659778907391,8.97547468433621E-4,0.00918558006409195,0.00122474400854559,4.7322794332649
380,3810,190.5,8.5811868,0.3180111,0.001484425,19.7577547047244,11.1471758138891,1.12838487778408,1.15471222620909,0.230191849193942,2957.9728924182,0.0922260418820618,0.0346888236658665,8.77853384260607E-4,0.00898335360196769,0.00119778048026236,4.60244826970703
381,3820,191.0,8.603709599999998,0.3182369,0.001453075,19.7437358998268,11.15164175106,1.12963846433519,1.15727932156477,0.228480452290155,2962.17493064884,0.0901502278417142,0.0339457216461939,8.59658015545368E-4,0.00880692784831429,0.00117425704644191,4.50844673402379
382,3830,191.5,8.626232400000001,0.3176162,0.001382185,19.7823200050236,11.1759008296854,1.12988778129637,1.15779021281492,0.228139858123384,2950.63114723313,0.0860876302157874,0.0324231205005261,8.1949742225109E-4,0.00839734804301332,0.00111964640573511,4.28013234446524
383,3840,192.0,8.6487552,0.3185009,0.001458971,19.7273706516358,11.1648958775761,1.13191930893744,1.16195734758759,0.225361768274939,2967.09163609505,0.0903660293800982,0.0340956845091136,8.64172045814084E-4,0.00887104805338183,0.00118280640711758,4.53049546736522
384,3850,192.5,8.671278,0.3176643,0.0013990889999999998,19.7793246114832,11.1941901898405,1.13190823344307,1.16193460888352,0.225376927410988,2951.52490583118,0.0871140870766889,0.0328683841369935,8.30877312107796E-4,0.00852918174945602,0.0011372242332608,4.33313409677495
385,3860,193.0,8.6938008,0.3170995,0.001446495,19.8145544448338,11.2171736153421,1.13221557886372,1.16256569142906,0.224956205713961,2941.03874604801,0.0903869414227393,0.0341125010682227,8.60794048213299E-4,0.00883868449190068,0.00117849126558676,4.47199048559913
386,3870,193.5,8.716323599999999,0.3176671,0.001475829,19.7791502713992,11.213474707538,1.13386819490955,1.16596200027195,0.222691999818698,2951.57693752727,0.0918906728644193,0.0347306371232676,8.77960798282838E-4,0.00902811220141754,0.00120374829352234,4.57084669258471
387,3880,194.0,8.7388464,0.31599309999999997,0.001441807,19.8839319819945,11.262726912794,1.13284705690934,1.16386286389574,0.22409142406951,2920.55124277676,0.0907260073690329,0.0342595634777147,8.614886509554E-4,0.0088507503497435,0.00118010004663247,4.44194427630881
388,3890,194.5,8.761369199999999,0.31726129999999997,0.001416914,19.8044492258576,11.2423347470215,1.1353342492699,1.16897905068001,0.220680632879995,2944.04084143382,0.088448232956263,0.0334727693875494,8.45082057213834E-4,0.00870125446866254,0.00116016726248834,4.38277290128501
389,3900,195.0,8.783892,0.3170868,0.001415339,19.8153480598359,11.2560877976201,1.1360979139635,1.17055217024744,0.219631886501704,2940.80317050086,0.0884471851482311,0.0334948875142829,8.45175351276676E-4,0.00870806846414424,0.00116107579521923,4.37549320725799
390,3910,195.5,8.8064148,0.3173638,0.00140244,19.7980529196449,11.2591439697082,1.13739911853011,1.1732350377204,0.217843308186402,2945.94345566923,0.0874881802418131,0.0331696596962804,8.37700046335553E-4,0.00864093377117256,0.00115212450282301,4.33940369587285
391,3920,196.0,8.8289376,0.3157724,0.0014526839999999999,19.8978292820385,11.306563393909,1.13646199629578,1.17130253805806,0.219131641294627,2916.47304887742,0.0915382669060022,0.034676587181817,8.71366084468294E-4,0.00898079574717071,0.0011974394329561,4.47232852368294
392,3930,196.5,8.8514604,0.3156492,0.001405322,19.9055955382735,11.3191139810354,1.13727961158173,1.1729885061892,0.218007662540532,2914.19774307787,0.0886229755470235,0.0335963677357788,8.43892554512661E-4,0.00870389530262721,0.00116051937368363,4.32482874522062
393,3940,197.0,8.8739832,0.3165884,0.0014471470000000002,19.8465430419421,11.3062899908382,1.13937122116878,1.1773070397793,0.215128640147135,2931.56567210864,0.0907198912642327,0.0344545444313426,8.68023825573278E-4,0.00896925024572121,0.00119590003276283,4.46679502228025
394,3950,197.5,8.896506,0.31495759999999995,0.001400641,19.9493052626118,11.3548747639275,1.13837295228604,1.17524493025622,0.216503379829189,2901.44148592044,0.0887161156686801,0.0336640088363685,8.43738876948769E-4,0.00871067637018971,0.0011614235160253,4.30097882411378
395,3960,198.0,8.9190288,0.31467090000000003,0.001431746,19.9674812865746,11.3713506607989,1.13898698564896,1.17651311608221,0.215657922611857,2896.16163448429,0.0908516213673652,0.0344929381208455,8.63727818892142E-4,0.00892185003389385,0.00118958000451918,4.39249157932552
396,3970,198.5,8.9415516,0.3151954,0.001402025,19.9342544566944,11.3682853694359,1.1405779327371,1.17980213938503,0.213465240409981,2905.82444574731,0.0886698318079738,0.033711617819895,8.45570068675775E-4,0.00874649024314915,0.00116619869908655,4.30847924657623
397,3980,199.0,8.964074400000001,0.31570770000000004,0.001420281,19.9019070715715,11.3655106396026,1.142152920193,1.18306269083482,0.211291539443451,2915.27803325919,0.0895331361177402,0.0340868442903047,8.56371305717616E-4,0.00887044916126306,0.00118272655483507,4.37167460106864
398,3990,199.5,8.9865972,0.3141145,0.0014180120000000002,20.0028502574048,11.4134521016034,1.14118257695583,1.18105334652487,0.212631102316751,2885.9287233638,0.0902991797551629,0.0343492835499981,8.58609725813509E-4,0.00888607932252108,0.00118481057633614,4.3426643902935
399,4000,200.0,9.00912,0.3146162,0.0014326220000000001,19.9709528853873,11.4108322615645,1.14274289534916,1.18428522041451,0.210476519723658,2895.15482850295,0.0909388215373821,0.0346398974077561,8.67257000869049E-4,0.00898784540783702,0.0011983793877116,4.39441505843156
400,4010,200.5,9.031642800000002,0.31352440000000004,0.001404015,20.0404986252412,11.4468310352422,1.14236988303522,1.18351220161199,0.210991865592003,2875.09581426727,0.0897447237832784,0.034173889870444,8.52620748353079E-4,0.00883327785517526,0.00117777038069003,4.29172088856929
401,4020,201.0,9.054165600000001,0.313864,0.001416736,20.0188148598743,11.4480730652922,1.1437313492757,1.18633488121028,0.209110079193149,2881.32761844145,0.0903619901910346,0.0344499469881431,8.60439222533463E-4,0.00892490236889397,0.0011899869825192,4.33529656670857
402,4030,201.5,9.0766884,0.31359380000000003,0.001384891,20.0360635547628,11.4641382640319,1.14435035931064,1.18761936452881,0.208253756980791,2876.36878525844,0.0884831399486184,0.0337519043310452,8.42278829840853E-4,0.00874126215378872,0.00116550162050516,4.23420067975977
403,4040,202.0,9.0992112,0.3133788,0.00140091,20.0498097101003,11.4788599689495,1.14503430555422,1.18903940259923,0.207307064933845,2872.42605874657,0.0896294801083438,0.0342096098376812,8.53115573970952E-4,0.00885901869928284,0.00118120249323771,4.28024102668364
404,4050,202.5,9.121734,0.3121122,0.0015099739999999999,20.1311749658603,11.5193831263118,1.14443226943753,1.18778938507108,0.208140409952614,2849.25370336445,0.0973930233675581,0.037153239586639,9.22778716335379E-4,0.00957738429178843,0.00127698457223846,4.59482093456993
405,4060,203.0,9.1442568,0.311766,0.0021078000000000004,20.1535295932834,11.5373895273474,1.14494976911563,1.1888638385215,0.207424107652334,2842.936330573,0.136254786207357,0.0520016286696709,0.00129013700624931,0.013396196713965,0.00178615956186201,6.40687908835663
406,4070,203.5,9.1667796,0.3084382,0.002077215,20.3709699615015,11.6297597068925,1.14179734483642,1.18232618270271,0.211782544864857,2782.56905837507,0.137190803112521,0.0522146982432842,0.00128159577923789,0.0132708685327283,0.00176944913769711,6.24651787250797
407,4080,204.0,9.1893024,0.3082692,0.001578402,20.3821377782133,11.6435302502941,1.14252296564691,1.18382941459286,0.210780390271424,2779.52063350668,0.104360756875508,0.0397448538141874,9.74992276243741E-4,0.0101024186849903,0.00134698915799871,4.74390665363067
408,4090,204.5,9.2118252,0.3109453,0.001478955,20.2067222343595,11.5860789410568,1.14675490727099,1.19261554062393,0.204922972917382,2827.98840896114,0.0961096143987935,0.0367380573159132,9.09055335393382E-4,0.0094540996807877,0.00126054662410503,4.48360488417643
409,4100,205.0,9.234347999999999,0.31227849999999996,0.001426276,20.1204543610258,11.5624874460862,1.14932667410168,1.19797077095972,0.201352819360185,2852.29079787369,0.0918965640100948,0.0352063907583648,8.74890549851628E-4,0.0091191941345164,0.00121589255126885,4.34244209365262
410,4110,205.5,9.256870800000002,0.31063070000000004,0.0013948139999999999,20.2271871620532,11.6127676162887,1.14823356537429,1.19569310768982,0.202871261540117,2822.26884939604,0.0908254201347517,0.0347629319959814,8.59312066415189E-4,0.00894829715966728,0.00119310628795564,4.22424452670162
411,4120,206.0,9.2793936,0.30971170000000003,0.001360633,20.287206802906,11.6451577408249,1.14802967741787,1.19526851501576,0.203154323322827,2805.59420392537,0.0891262521043229,0.0341065274842631,8.40592000062264E-4,0.00875180469122003,0.00116690729216267,4.10853497889553
412,4130,206.5,9.3019164,0.31086620000000004,0.0013586870000000001,20.2118638410338,11.6256985935572,1.15038362468629,1.20017515401032,0.199883230659788,2826.54979303158,0.0883389594834778,0.0338745641372063,8.37987144669822E-4,0.00874257359745563,0.00116567647966075,4.1179522022065
413,4140,207.0,9.324439199999999,0.31031020000000004,0.0013952510000000001,20.2480785587441,11.6489681525181,1.15062455123551,1.200677915578,0.199548056281332,2816.44797896529,0.0910416475422536,0.0349182516156824,8.62260868713467E-4,0.00899770113039642,0.00119969348405286,4.22120817502325
414,4150,207.5,9.346962,0.3100994,0.0013849589999999998,20.2618428387143,11.6636226338851,1.15128941890709,1.2020658966853,0.198622735543133,2812.62273844599,0.0904929890095332,0.0347278735773171,8.5697717265289E-4,0.00894773300758497,0.001193031067678,4.18722424187796
415,4160,208.0,9.3694848,0.30976390000000004,0.001405016,20.283788095319,11.6814105096344,1.15179772680924,1.20312758364314,0.197914944237904,2806.54001487948,0.092002479354543,0.0353227488604588,8.70713810814521E-4,0.00909517165094639,0.00121268955345952,4.24326788407333
416,4170,208.5,9.3920076,0.310178,0.0014276529999999999,20.2567084292877,11.6803557175478,1.15323333584246,1.20612862661666,0.195914248922224,2814.04873388166,0.09323533764225,0.0358406998158568,8.84662479616813E-4,0.00925239245516639,0.00123365232735552,4.31739744820969
417,4180,209.0,9.4145304,0.3086342,0.001415435,20.3580332548356,11.7286341527332,1.1522364666486,1.20404434276851,0.197303771487658,2786.10660216847,0.0933644839102674,0.0358593210170788,8.8071673152811E-4,0.00920316296933689,0.00122708839591159,4.25914431867924
418,4190,209.5,9.4370532,0.3092796,0.0013686070000000002,20.3155504183903,11.7216442379932,1.15395782999631,1.20764455161655,0.194903632255632,2797.77111182998,0.0898992513940845,0.0345799816856702,8.51071739960521E-4,0.00890666992399043,0.00118755598986539,4.12684738776638
419,4200,210.0,9.459576,0.3095211,0.001387825,20.2996994621032,11.7248591719899,1.15517564128263,1.21019483405803,0.193203443961316,2802.14207918554,0.0910194180816537,0.0350478048838821,8.63259206110703E-4,0.00904374879761336,0.00120583317301512,4.18806432587382
420,4210,210.5,9.482098800000001,0.3088413,0.001356365,20.3443817493955,11.7513698703735,1.15524472703356,1.21033959077895,0.193106939480697,2789.84692820971,0.0893481776935885,0.0344063370501919,8.4559800032297E-4,0.00885925478580151,0.0011812339714402,4.08413720226878
421,4220,211.0,9.5046216,0.30830949999999996,0.001375712,20.3794735717829,11.7741868642848,1.15549470135355,1.21086343917695,0.192757707215368,2780.24741388801,0.0909355253288807,0.0350251725607742,8.59324762178098E-4,0.00900501694799651,0.00120066892639953,4.13525989333738
422,4230,211.5,9.527144400000001,0.30842509999999995,0.001418056,20.3718351949293,11.7805352926402,1.15655120708736,1.21307871374301,0.191280857504663,2782.33270061798,0.0936642417532835,0.0361091639535609,8.86252112488835E-4,0.00929568501664073,0.00123942466888543,4.26414017547807
423,4240,212.0,9.5496672,0.3071262,0.0013387529999999998,20.4579918847027,11.8230289498946,1.15583474825162,1.21157622642273,0.192282515718178,2758.9470422348,0.0891757134676932,0.0343574627753634,8.39707605932083E-4,0.00880203484133511,0.00117360464551135,4.00871979187813
424,4250,212.5,9.572189999999999,0.306973,0.0014026870000000001,20.4682017870614,11.8362529022719,1.15655034334809,1.21307690183302,0.191282065444655,2756.1953052026,0.0935277062154904,0.0360565002453614,8.80793061854461E-4,0.00923841944949257,0.00123178925993234,4.19806663134186
425,4260,213.0,9.594712800000002,0.3068881,0.001335923,20.473864275544,11.8477135607536,1.15735001476059,1.21475499269958,0.190163338200277,2754.67094558528,0.0891253397723066,0.0343830711003406,8.39682012091167E-4,0.00881330542583331,0.00117510739011111,3.99714453318014
426,4270,213.5,9.6172356,0.3062239,0.0013510470000000002,20.5182721112872,11.8741158334547,1.15741869189099,1.21489916405868,0.190067223960883,2742.75994299214,0.0905257557660855,0.0349254006070754,8.51080452039205E-4,0.00893347357333409,0.00119112980977788,4.03364726778859
